#Nouvelle version: FWS_S7_20_v2 12056;;;;;;;;;;
#Ancienne version: FWS_S7_10_STD 12041;;;;;;;;;;
#Date: 04/12/20;;;;;;;;;;
#Begin;;;;;;;;;;
#NODE;STS_NODE;FAULT_CODE;STR_MON_NAME;STR_MON_TYPE;CST_NAME;STS_CST;TYPE;SUBTYPE;LIBELLE_1;LIBELLE_2
N_21_23_040;U;2123H040;DA01_21_23_040_02;STR_MSG;DA21_VENT_FWD_LAV_GAL_EXTRACT;U;DA_ITEM;DA_ONLY; > VENT FWD LAV & GALLEYS EXTRACT;
N_21_23_050;U;2123H050;DA01_21_23_050;STR_ALERTE;FWDA_21_23_050;M;DA_ITEM;DA_ONLY; ;
N_21_23_050;U;2123H050;DA01_21_23_050_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_23_050;U;2123H050;DA01_21_23_050_02;STR_MSG;DA21_VENT_AFT_LAV_GAL_EXTRACT;U;DA_ITEM;DA_ONLY; > VENT AFT LAV & GALLEYS EXTRACT;
N_21_23_060;U;2123H060;DA01_21_23_060;STR_ALERTE;FWDA_21_23_060;M;DA_ITEM;DA_ONLY; ;
N_21_23_060;U;2123H060;DA01_21_23_060_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_23_060;U;2123H060;DA01_21_23_060_02;STR_MSG;DA21_VENT_FWD_LAV_GAL_ISOL_VL_CL;U;DA_ITEM;DA_ONLY; > VENT FWD LAV & GALLEYS ISOL VLV CLOSED;
N_21_23_070;U;2123H070;DA01_21_23_070;STR_ALERTE;FWDA_21_23_070;M;DA_ITEM;DA_ONLY; ;
N_21_23_070;U;2123H070;DA01_21_23_070_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_23_070;U;2123H070;DA01_21_23_070_02;STR_MSG;DA21_VENT_AFT_LAV_GAL_ISOL_VL_CL;U;DA_ITEM;DA_ONLY; > VENT AFT LAV & GALLEYS ISOL VLV CLOSED;
N_21_23_080;U;2123H080;DA01_21_23_080;STR_ALERTE;FWDA_21_23_080;M;DA_ITEM;DA_ONLY; ;
N_21_23_080;U;2123H080;DA01_21_23_080_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_23_080;U;2123H080;DA01_21_23_080_02;STR_MSG;DA21_VENT_FWD_LAV_GAL_EXTR_FAN;U;DA_ITEM;DA_ONLY; > VENT FWD LAV & GALLEYS EXTRACT FAN;
N_21_23_090;U;2123H090;DA01_21_23_090;STR_ALERTE;FWDA_21_23_090;M;DA_ITEM;DA_ONLY; ;
N_21_23_090;U;2123H090;DA01_21_23_090_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_23_090;U;2123H090;DA01_21_23_090_02;STR_MSG;DA21_VENT_AFT_LAV_GAL_EXTR_FAN;U;DA_ITEM;DA_ONLY; > VENT AFT LAV & GALLEYS EXTRACT FAN;
N_21_23_100;U;2123H100;DA01_21_23_100;STR_ALERTE;FWDA_21_23_100;M;DA_ITEM;DA_ONLY; ;
N_21_23_100;U;2123H100;DA01_21_23_100_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_23_100;U;2123H100;DA01_21_23_100_02;STR_MSG;DA21_VENT_FWD_LAV_GALY_ISLV;U;DA_ITEM;DA_ONLY; > VENT FWD LAV & GALLEYS ISOL VLV;
N_21_23_110;U;2123H110;DA01_21_23_110;STR_ALERTE;FWDA_21_23_110;M;DA_ITEM;DA_ONLY; ;
N_21_23_110;U;2123H110;DA01_21_23_110_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_23_110;U;2123H110;DA01_21_23_110_02;STR_MSG;DA21_VENT_AFT_LAV_GALY_ISOLV;U;DA_ITEM;DA_ONLY; > VENT AFT LAV & GALLEYS ISOL VLV;
N_21_26_010;U;2126W010;AL_21_26_010;STR_ALERTE;FWAL_21_26_010;M;INDEPENDENT;LEVEL_2; ;
N_21_26_010;U;2126W010;AL_21_26_010_01;STR_TITLE;TL21_VENT_L_BLOWING_FAULT;U;INDEPENDENT;LEVEL_2;VENT AVNCS L BLOWING FAULT;
N_21_26_010;U;2126W010;AL_21_26_010_02;STR_MSG;PR21_IMA_2ND_LINE_VENT;U;INDEPENDENT;LEVEL_2;     DUE TO IMA MODULE FAULT;
N_21_26_010;U;2126W010;AL_21_26_010_03;STR_MSG;PR21_AIR_FLOW_HI;U;INDEPENDENT;LEVEL_2;  AIR FLOW ............................HI;  AIR FLOW HI
N_21_26_010;U;2126W010;AL_21_26_010_04;STR_MSG;PR21_CAB_FANS_ON;U;INDEPENDENT;LEVEL_2;  CAB FANS ............................ON;  CAB FANS ON
N_21_26_010;U;2126H011;DA01_21_26_010;STR_ALERTE;FWDA_21_26_011;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_010;U;2126H011;DA01_21_26_010_01;STR_TITLE;TL21_VENT_L_BLOWING_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS L BLOWING FAULT;
N_21_26_010;U;2126H011;DA01_21_26_010_02;STR_MSG;DA21_VENT_AVNCS_L_BLOWING;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS L BLOWING;
N_21_26_010;U;2126H012;DA02_21_26_010;STR_ALERTE;FWDA_21_26_012;U;DA_ITEM;DA_MULTI; ;
N_21_26_010;U;2126H012;DA02_21_26_010_01;STR_TITLE;TL21_VENT_L_BLOWING_FAULT;U;DA_ITEM;DA_MULTI;VENT AVNCS L BLOWING FAULT;
N_21_26_010;U;2126H012;DA02_21_26_010_02;STR_MSG;DA21_IMA_MULTI_MODULES;U;DA_ITEM;DA_MULTI; > IMA MULTIPLE MODULES;
N_21_26_010;U;2126N010;IS01_21_26_010;STR_ALERTE;FWIS_VENT_AVNCS_L_BLOWING;M;INOP_SYS;ALL_PHASE; ;
N_21_26_010;U;2126N010;IS01_21_26_010_01;STR_MSG;IS21_VENT_AVNCS_L_BLOWING;U;INOP_SYS;ALL_PHASE;VENT AVNCS L BLOWING;
N_21_26_020;M;2126W020;AL_21_26_020;STR_ALERTE;FWAL_21_26_020;M;INDEPENDENT;LEVEL_2; ;
N_21_26_020;M;2126W020;AL_21_26_020_01;STR_TITLE;TL21_VENT_R_BLOWING_FAULT;U;INDEPENDENT;LEVEL_2;VENT AVNCS R BLOWING FAULT;
N_21_26_020;M;2126W020;AL_21_26_020_02;STR_MSG;PR21_IMA_2ND_LINE_VENT;U;INDEPENDENT;LEVEL_2;     DUE TO IMA MODULE FAULT;
N_21_26_020;M;2126W020;AL_21_26_020_03;STR_MSG;PR21_AIR_FLOW_HI;U;INDEPENDENT;LEVEL_2;  AIR FLOW ............................HI;  AIR FLOW HI
N_21_26_020;M;2126W020;AL_21_26_020_04;STR_MSG;PR21_CAB_FANS_ON;U;INDEPENDENT;LEVEL_2;  CAB FANS ............................ON;  CAB FANS ON
N_21_26_020;M;2126H021;DA01_21_26_020;STR_ALERTE;FWDA_21_26_021;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_020;M;2126H021;DA01_21_26_020_01;STR_TITLE;TL21_VENT_R_BLOWING_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS R BLOWING FAULT;
N_21_26_020;M;2126H021;DA01_21_26_020_02;STR_MSG;DA21_VENT_AVNCS_R_BLOWING;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS R BLOWING;
N_21_26_020;M;2126H022;DA02_21_26_020;STR_ALERTE;FWDA_21_26_022;U;DA_ITEM;DA_MULTI; ;
N_21_26_020;M;2126H022;DA02_21_26_020_01;STR_TITLE;TL21_VENT_R_BLOWING_FAULT;U;DA_ITEM;DA_MULTI;VENT AVNCS R BLOWING FAULT;
N_21_26_020;M;2126H022;DA02_21_26_020_02;STR_MSG;DA21_IMA_MULTI_MODULES;U;DA_ITEM;DA_MULTI; > IMA MULTIPLE MODULES;
N_21_26_020;M;2126N020;IS01_21_26_020;STR_ALERTE;FWIS_VENT_AVNCS_R_BLOWING;M;INOP_SYS;ALL_PHASE; ;
N_21_26_020;M;2126N020;IS01_21_26_020_01;STR_MSG;IS21_VENT_AVNCS_R_BLOWING;U;INOP_SYS;ALL_PHASE;VENT AVNCS R BLOWING;
N_21_26_030;U;2126W030;AL_21_26_030;STR_ALERTE;FWAL_21_26_030;M;INDEPENDENT;LEVEL_2; ;
N_21_26_030;U;2126W030;AL_21_26_030_01;STR_TITLE;TL21_VENT_BLOWING_FAULT;U;INDEPENDENT;LEVEL_2;VENT AVNCS L+R BLOWING FAULT;
N_21_26_030;U;2126W030;AL_21_26_030_02;STR_MSG;PR21_AIR_FLOW_HI;U;INDEPENDENT;LEVEL_2;  AIR FLOW ............................HI;  AIR FLOW HI
N_21_26_030;U;2126W030;AL_21_26_030_03;STR_MSG;PR21_CAB_FANS_ON;U;INDEPENDENT;LEVEL_2;  CAB FANS ............................ON;  CAB FANS ON
N_21_26_030;U;2126H031;DA01_21_26_030;STR_ALERTE;FWDA_21_26_031;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_030;U;2126H031;DA01_21_26_030_01;STR_TITLE;TL21_VENT_BLOWING_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS L+R BLOWING FAULT;
N_21_26_030;U;2126H031;DA01_21_26_030_02;STR_MSG;DA21_VENT_AVNCS_L_R_BLOWING;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS L+R BLOWING;
N_21_26_030;U;2126N030;IS01_21_26_030;STR_ALERTE;FWIS_VENT_AVNCS_BLOWING;M;INOP_SYS;ALL_PHASE; ;
N_21_26_030;U;2126N030;IS01_21_26_030_01;STR_MSG;IS21_VENT_AVNCS_BLOWING;U;INOP_SYS;ALL_PHASE;VENT AVNCS BLOWING;
N_21_26_040;U;2126W040;AL_21_26_040;STR_ALERTE;FWAL_21_26_040;M;INDEPENDENT;LEVEL_2; ;
N_21_26_040;U;2126W040;AL_21_26_040_01;STR_TITLE;TL21_VENT_EXTRACT_FAULT;U;INDEPENDENT;LEVEL_2;VENT AVNCS EXTRACT FAULT;
N_21_26_040;U;2126W040;AL_21_26_040_02;STR_MSG;PR21_IMA_2ND_LINE_VENT;U;INDEPENDENT;LEVEL_2;     DUE TO IMA MODULE FAULT;
N_21_26_040;U;2126W040;AL_21_26_040_03;STR_MSG;PR21_VENT_AVNCS_EXTRACT_OVRD;U;INDEPENDENT;LEVEL_2;  VENT AVNCS EXTRACT ................OVRD;  VENT AVNCS EXTRACT OVRD
N_21_26_040;U;2126H041;DA01_21_26_040;STR_ALERTE;FWDA_21_26_041;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_040;U;2126H041;DA01_21_26_040_01;STR_TITLE;TL21_VENT_EXTRACT_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS EXTRACT FAULT;
N_21_26_040;U;2126H041;DA01_21_26_040_02;STR_MSG;DA21_VENT_AVNCS_EXTRACT;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS EXTRACT;
N_21_26_040;U;2126H042;DA02_21_26_040;STR_ALERTE;FWDA_21_26_042;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_040;U;2126H042;DA02_21_26_040_01;STR_TITLE;TL21_VENT_EXTRACT_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS EXTRACT FAULT;
N_21_26_040;U;2126H042;DA02_21_26_040_02;STR_MSG;DA21_VENT_AVNCS_L_R_EXTRACT_FANS;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS L+R EXTRACT FANS;
N_21_26_040;U;2126H043;DA03_21_26_040;STR_ALERTE;FWDA_21_26_043;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_040;U;2126H043;DA03_21_26_040_01;STR_TITLE;TL21_VENT_EXTRACT_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS EXTRACT FAULT;
N_21_26_040;U;2126H043;DA03_21_26_040_02;STR_MSG;DA21_VENT_AVNCS_INBD_VLV;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS INBOARD VLV;
N_21_26_040;U;2126H044;DA04_21_26_040;STR_ALERTE;FWDA_21_26_044;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_040;U;2126H044;DA04_21_26_040_01;STR_TITLE;TL21_VENT_EXTRACT_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS EXTRACT FAULT;
N_21_26_040;U;2126H044;DA04_21_26_040_02;STR_MSG;DA21_VENT_AVNCS_INBD_VLV_OPN;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS INBOARD VLV OPEN;
N_21_26_040;U;2126H045;DA05_21_26_040;STR_ALERTE;FWDA_21_26_045;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_040;U;2126H045;DA05_21_26_040_01;STR_TITLE;TL21_VENT_EXTRACT_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS EXTRACT FAULT;
N_21_26_040;U;2126H045;DA05_21_26_040_02;STR_MSG;DA21_VENT_AVNCS_INBD_VLV_CLD;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS INBOARD VLV CLOSED;
N_21_26_040;U;2126H046;DA06_21_26_040;STR_ALERTE;FWDA_21_26_046;U;DA_ITEM;DA_MULTI; ;
N_21_26_040;U;2126H046;DA06_21_26_040_01;STR_TITLE;TL21_VENT_EXTRACT_FAULT;U;DA_ITEM;DA_MULTI;VENT AVNCS EXTRACT FAULT;
N_21_26_040;U;2126H046;DA06_21_26_040_02;STR_MSG;DA21_IMA_MULTI_MODULES;U;DA_ITEM;DA_MULTI; > IMA MULTIPLE MODULES;
N_21_26_040;U;2126N040;IS01_21_26_040;STR_ALERTE;FWIS_VENT_AVNCS_EXTRACT;M;INOP_SYS;ALL_PHASE; ;
N_21_26_040;U;2126N040;IS01_21_26_040_01;STR_MSG;IS21_VENT_AVNCS_EXTRACT;U;INOP_SYS;ALL_PHASE;VENT AVNCS EXTRACT;
N_21_26_050;U;2126W050;AL_21_26_050;STR_ALERTE;FWAL_21_26_050;M;INDEPENDENT;LEVEL_2; ;
N_21_26_050;U;2126W050;AL_21_26_050_01;STR_TITLE;TL21_VENT_OVBD_VALVE_FAULT;U;INDEPENDENT;LEVEL_2;VENT AVNCS OVBD VLV FAULT;
N_21_26_050;U;2126W050;AL_21_26_050_02;STR_MSG;PR21_IMA_2ND_LINE_VENT;U;INDEPENDENT;LEVEL_2;     DUE TO IMA MODULE FAULT;
N_21_26_050;U;2126W050;AL_21_26_050_03;STR_MSG;PR21_VENT_AVNCS_EXTRACT_OVRD;U;INDEPENDENT;LEVEL_2;  VENT AVNCS EXTRACT ................OVRD;  VENT AVNCS EXTRACT OVRD
N_21_26_050;U;2126W050;AL_21_26_050_04;STR_MSG;PRXX_INTERLINE;U;INDEPENDENT;LEVEL_2; ;
N_21_26_050;U;2126W050;AL_21_26_050_05;STR_MSG;PR21_AS_OVBD_STILL_FULL_OPEN;U;INDEPENDENT;LEVEL_2;    IF AVNCS OVBD VLV STILL FULL OPEN;    AS AVNCS OVBD VLV STILL FULL OPEN
N_21_26_050;U;2126W050;AL_21_26_050_06;STR_MSG;PR21_MAX_FL_100MEA_MORA;U;INDEPENDENT;LEVEL_2;--MAX FL : 100/MEA-MORA;++MAX FL : 100/MEA-MORA
N_21_26_050;U;2126W050;AL_21_26_050_07;STR_MSG;PRXX_IL_IFSENSED;U;INDEPENDENT;LEVEL_2; ;
N_21_26_050;U;2126H051;DA01_21_26_050;STR_ALERTE;FWDA_21_26_051;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_050;U;2126H051;DA01_21_26_050_01;STR_TITLE;TL21_VENT_OVBD_VALVE_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS OVBD VLV FAULT;
N_21_26_050;U;2126H051;DA01_21_26_050_02;STR_MSG;DA21_VENT_AVNCS_OVBD_VLV_BF_OPEN;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS OVBD VLV BIG FLAP OPEN;
N_21_26_050;U;2126H052;DA02_21_26_050;STR_ALERTE;FWDA_21_26_052;U;DA_ITEM;NO_SUBTYPE; ;
N_21_26_050;U;2126H052;DA02_21_26_050_01;STR_TITLE;TL21_VENT_OVBD_VALVE_FAULT;U;DA_ITEM;NO_SUBTYPE;VENT AVNCS OVBD VLV FAULT;
N_21_26_050;U;2126H052;DA02_21_26_050_02;STR_MSG;DA21_VENT_AVNCS_OVBD_VLV_SF_CLSD;U;DA_ITEM;NO_SUBTYPE; > VENT AVNCS OVBD VLV SMALL FLAP CLOSED;
N_21_26_050;U;2126H054;DA03_21_26_050;STR_ALERTE;FWDA_21_26_054;U;DA_ITEM;DA_MULTI; ;
N_21_26_050;U;2126H054;DA03_21_26_050_01;STR_TITLE;TL21_VENT_OVBD_VALVE_FAULT;U;DA_ITEM;DA_MULTI;VENT AVNCS OVBD VLV FAULT;
N_21_26_050;U;2126H054;DA03_21_26_050_02;STR_MSG;DA21_IMA_MULTI_MODULES;U;DA_ITEM;DA_MULTI; > IMA MULTIPLE MODULES;
N_21_26_050;U;2126N050;IS01_21_26_050;STR_ALERTE;FWIS_VENT_AVNCS_OVBD_VLV;M;INOP_SYS;ALL_PHASE; ;
N_21_26_050;U;2126N050;IS01_21_26_050_01;STR_MSG;IS21_VENT_AVNCS_OVBD_VLV;U;INOP_SYS;ALL_PHASE;VENT AVNCS OVBD VLV;
N_21_26_050;U;21266050;LM01_21_26_050;STR_ALERTE;FWLM_MAX_FL;U;LIMITATION;ALL_PHASE; ;
N_21_26_050;U;21266050;LM01_21_26_050_01;STR_MSG;LM21_MAX_FL_100MEA_MORA;U;LIMITATION;ALL_PHASE;MAX FL: 100/MEA-MORA;MAX FL: 100/MEA-MORA
N_21_26_060;U;2126H060;DA01_21_26_060;STR_ALERTE;FWDA_21_26_060;M;DA_ITEM;DA_ONLY; ;
N_21_26_060;U;2126H060;DA01_21_26_060_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_060;U;2126H060;DA01_21_26_060_02;STR_MSG;DA21_VENT_AVS_L_COOLING_DET;U;DA_ITEM;DA_ONLY; > VENT AVNCS L COOLING DETECTOR;
N_21_26_070;U;2126H070;DA01_21_26_070;STR_ALERTE;FWDA_21_26_070;M;DA_ITEM;DA_ONLY; ;
N_21_26_070;U;2126H070;DA01_21_26_070_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_070;U;2126H070;DA01_21_26_070_02;STR_MSG;DA21_VENT_AVS_R_COOLING_DET;U;DA_ITEM;DA_ONLY; > VENT AVNCS R COOLING DETECTOR;
N_21_26_080;U;2126H080;DA01_21_26_080;STR_ALERTE;FWDA_21_26_080;M;DA_ITEM;DA_ONLY; ;
N_21_26_080;U;2126H080;DA01_21_26_080_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_080;U;2126H080;DA01_21_26_080_02;STR_MSG;DA21_VENT_AVS_FILTER_CLOGGED;U;DA_ITEM;DA_ONLY; > VENT AVNCS FILTER CLOGGED;
N_21_26_090;U;2126H090;DA01_21_26_090;STR_ALERTE;FWDA_21_26_090;M;DA_ITEM;DA_ONLY; ;
N_21_26_090;U;2126H090;DA01_21_26_090_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_090;U;2126H090;DA01_21_26_090_02;STR_MSG;DA21_VENT_AVS_BLOW_FANS;U;DA_ITEM;DA_ONLY; > VENT AVNCS L+R BLOWING FANS;
N_21_26_100;U;2126H100;DA01_21_26_100;STR_ALERTE;FWDA_21_26_100;M;DA_ITEM;DA_ONLY; ;
N_21_26_100;U;2126H100;DA01_21_26_100_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_100;U;2126H100;DA01_21_26_100_02;STR_MSG;DA21_VENT_AVS_L_BCKP_VLV_CLOSED;U;DA_ITEM;DA_ONLY; > VENT AVNCS L BACKUP VLV CLOSED;
N_21_26_110;U;2126H110;DA01_21_26_110;STR_ALERTE;FWDA_21_26_110;M;DA_ITEM;DA_ONLY; ;
N_21_26_110;U;2126H110;DA01_21_26_110_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_110;U;2126H110;DA01_21_26_110_02;STR_MSG;DA21_VENT_AVS_R_BCKP_VLV_CLOSED;U;DA_ITEM;DA_ONLY; > VENT AVNCS R BACKUP VLV CLOSED;
N_21_26_120;U;2126H120;DA01_21_26_120;STR_ALERTE;FWDA_21_26_120;M;DA_ITEM;DA_ONLY; ;
N_21_26_120;U;2126H120;DA01_21_26_120_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_120;U;2126H120;DA01_21_26_120_02;STR_MSG;DA21_VENT_AVNCS_INBD_VLV_OPN;U;DA_ITEM;DA_ONLY; > VENT AVNCS INBOARD VLV OPEN;
N_21_26_130;U;2126H130;DA01_21_26_130;STR_ALERTE;FWDA_21_26_130;M;DA_ITEM;DA_ONLY; ;
N_21_26_130;U;2126H130;DA01_21_26_130_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_130;U;2126H130;DA01_21_26_130_02;STR_MSG;DA21_VENT_AVNCS_INBD_VLV_CLD;U;DA_ITEM;DA_ONLY; > VENT AVNCS INBOARD VLV CLOSED;
N_21_26_140;U;2126H140;DA01_21_26_140;STR_ALERTE;FWDA_21_26_140;M;DA_ITEM;DA_ONLY; ;
N_21_26_140;U;2126H140;DA01_21_26_140_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_140;U;2126H140;DA01_21_26_140_02;STR_MSG;DA21_VENT_AVNCS_INBD_VLV;U;DA_ITEM;DA_ONLY; > VENT AVNCS INBOARD VLV;
N_21_26_150;U;2126H150;DA01_21_26_150;STR_ALERTE;FWDA_21_26_150;M;DA_ITEM;DA_ONLY; ;
N_21_26_150;U;2126H150;DA01_21_26_150_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_150;U;2126H150;DA01_21_26_150_02;STR_MSG;DA21_VENT_AVS_L_BCKP_VLV_OPEN;U;DA_ITEM;DA_ONLY; > VENT AVNCS L BACKUP VLV OPEN;
N_21_26_160;U;2126H160;DA01_21_26_160;STR_ALERTE;FWDA_21_26_160;M;DA_ITEM;DA_ONLY; ;
N_21_26_160;U;2126H160;DA01_21_26_160_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_160;U;2126H160;DA01_21_26_160_02;STR_MSG;DA21_VENT_AVS_R_BCKP_VLV_OPEN;U;DA_ITEM;DA_ONLY; > VENT AVNCS R BACKUP VLV OPEN;
N_21_26_180;U;2126H180;DA01_21_26_180;STR_ALERTE;FWDA_21_26_180;M;DA_ITEM;DA_ONLY; ;
N_21_26_180;U;2126H180;DA01_21_26_180_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_180;U;2126H180;DA01_21_26_180_02;STR_MSG;DA21_VENT_AVNCS_OVBD_VLV_SF_OPEN;U;DA_ITEM;DA_ONLY; > VENT AVNCS OVBD VLV SMALL FLAP OPEN;
N_21_26_190;U;2126H190;DA01_21_26_190;STR_ALERTE;FWDA_21_26_190;M;DA_ITEM;DA_ONLY; ;
N_21_26_190;U;2126H190;DA01_21_26_190_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_190;U;2126H190;DA01_21_26_190_02;STR_MSG;DA21_VENT_AVNCS_OVBD_VLV_BF_REDU;U;DA_ITEM;DA_ONLY; > VENT AVNCS OVBD VLV BIG FLAP REDUND;
N_21_26_200;U;2126H200;DA01_21_26_200;STR_ALERTE;FWDA_21_26_200;M;DA_ITEM;DA_ONLY; ;
N_21_26_200;U;2126H200;DA01_21_26_200_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_200;U;2126H200;DA01_21_26_200_02;STR_MSG;DA21_VENT_AVNCS_OVBD_VLV_BF_CLSD;U;DA_ITEM;DA_ONLY; > VENT AVNCS OVBD VLV BIG FLAP CLOSED;
N_21_26_210;U;2126H210;DA01_21_26_210;STR_ALERTE;FWDA_21_26_210;M;DA_ITEM;DA_ONLY; ;
N_21_26_210;U;2126H210;DA01_21_26_210_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_210;U;2126H210;DA01_21_26_210_02;STR_MSG;DA21_VENT_AVS_L_EXTRACT_FAN;U;DA_ITEM;DA_ONLY; > VENT AVNCS L EXTRACT FAN;
N_21_26_220;U;2126H220;DA01_21_26_220;STR_ALERTE;FWDA_21_26_220;M;DA_ITEM;DA_ONLY; ;
N_21_26_220;U;2126H220;DA01_21_26_220_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_220;U;2126H220;DA01_21_26_220_02;STR_MSG;DA21_VENT_AVS_R_EXTRACT_FAN;U;DA_ITEM;DA_ONLY; > VENT AVNCS R EXTRACT FAN;
N_21_26_310;U;2126H310;DA01_21_26_310;STR_ALERTE;FWDA_21_26_310;M;DA_ITEM;DA_ONLY; ;
N_21_26_310;U;2126H310;DA01_21_26_310_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_310;U;2126H310;DA01_21_26_310_02;STR_MSG;DA21_VENT_AVS_L_BLOWING_FAN;U;DA_ITEM;DA_ONLY; > VENT AVNCS L BLOWING FAN;
N_21_26_320;U;2126H320;DA01_21_26_320;STR_ALERTE;FWDA_21_26_320;M;DA_ITEM;DA_ONLY; ;
N_21_26_320;U;2126H320;DA01_21_26_320_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_320;U;2126H320;DA01_21_26_320_02;STR_MSG;DA21_VENT_AVS_R_BLOWING_FAN;U;DA_ITEM;DA_ONLY; > VENT AVNCS R BLOWING FAN;
N_21_26_330;U;2126H330;DA01_21_26_330;STR_ALERTE;FWDA_21_26_330;M;DA_ITEM;DA_ONLY; ;
N_21_26_330;U;2126H330;DA01_21_26_330_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_330;U;2126H330;DA01_21_26_330_02;STR_MSG;DA21_VENT_AVS_L_BLOW_BURST_DUCT;U;DA_ITEM;DA_ONLY; > VENT AVNCS L BLOWING BURST DUCT DET;
N_21_26_340;U;2126H340;DA01_21_26_340;STR_ALERTE;FWDA_21_26_340;M;DA_ITEM;DA_ONLY; ;
N_21_26_340;U;2126H340;DA01_21_26_340_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_340;U;2126H340;DA01_21_26_340_02;STR_MSG;DA21_VENT_AVS_R_BLOW_BURST_DUCT;U;DA_ITEM;DA_ONLY; > VENT AVNCS R BLOWING BURST DUCT DET;
N_21_26_350;U;2126H350;DA01_21_26_350;STR_ALERTE;FWDA_21_26_350;M;DA_ITEM;DA_ONLY; ;
N_21_26_350;U;2126H350;DA01_21_26_350_01;STR_MSG;DA21_VENT;U;DA_ITEM;DA_ONLY;VENT;
N_21_26_350;U;2126H350;DA01_21_26_350_02;STR_MSG;DA21_VENT_AVS_L_BLOW_DEGRADED;U;DA_ITEM;DA_ONLY; > VENT AVNCS L BLOWING DEGRADED;
N_21_26_360;U;2126H360;DA01_21_26_360;STR_ALERTE;FWDA_21_26_360;M;DA_ITEM;DA_ONLY; ;
